league_id,season,fixture_id,fixture_date,fixture_status,round,home_team_id,home_team_name,away_team_id,away_team_name,team_id,team_name,opponent_team_id,opponent_team_name,is_home,player_id,player_name,number,position,rating,captain,substitute,minutes,offsides,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
78,2024,1223975,2024-08-23T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Mönchengladbach,168,Bayer Leverkusen,163,Borussia Mönchengladbach,168,Bayer Leverkusen,True,2801,Jonas Omlin,1,G,7.9,True,False,90,,,,,3,0,7,49,,38,,,,,,,,,,,0,0,,,0,0,1
78,2024,1223975,2024-08-23T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Mönchengladbach,168,Bayer Leverkusen,163,Borussia Mönchengladbach,168,Bayer Leverkusen,True,50852,Joseph Scally,29,D,5.9,False,False,90,,,,,0,0,,39,,33,1,,,6,2,1,,,1,,0,0,,,0,0,
78,2024,1223975,2024-08-23T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Mönchengladbach,168,Bayer Leverkusen,163,Borussia Mönchengladbach,168,Bayer Leverkusen,True,38114,Ko Itakura,3,D,6.5,False,False,90,,,,,0,0,,53,1,44,2,1,,12,6,,,1,,1,0,0,,1,0,0,
78,2024,1223975,2024-08-23T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Mönchengladbach,168,Bayer Leverkusen,163,Borussia Mönchengladbach,168,Bayer Leverkusen,True,2803,Nico Elvedi,30,D,7.5,False,False,90,,2,2,1,0,0,,57,1,50,2,2,1,7,4,,,,,1,0,0,,,0,0,
78,2024,1223975,2024-08-23T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Mönchengladbach,168,Bayer Leverkusen,163,Borussia Mönchengladbach,168,Bayer Leverkusen,True,163069,Luca Netz,20,D,7.2,False,False,89,,1,,,0,0,,35,1,31,4,,4,7,5,2,1,1,,,0,0,,,0,0,
78,2024,1223975,2024-08-23T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Mönchengladbach,168,Bayer Leverkusen,163,Borussia Mönchengladbach,168,Bayer Leverkusen,True,203007,Rocco Reitz,27,M,7.0,False,False,71,,2,2,,0,0,,38,,32,1,1,3,6,3,1,1,,,1,0,0,,,0,0,
78,2024,1223975,2024-08-23T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Mönchengladbach,168,Bayer Leverkusen,163,Borussia Mönchengladbach,168,Bayer Leverkusen,True,19,Julian Weigl,8,M,7.3,False,False,90,,1,,,0,0,,48,2,40,1,1,5,3,2,,,,1,,0,0,,,0,0,
78,2024,1223975,2024-08-23T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Mönchengladbach,168,Bayer Leverkusen,163,Borussia Mönchengladbach,168,Bayer Leverkusen,True,20784,Franck Honorat,9,M,6.3,False,False,89,1,,,,0,0,,24,1,16,,1,,3,,,,1,,1,0,0,,,0,0,
78,2024,1223975,2024-08-23T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Mönchengladbach,168,Bayer Leverkusen,163,Borussia Mönchengladbach,168,Bayer Leverkusen,True,25461,Kevin Stöger,7,M,8.0,False,False,90,,,,,0,0,,56,2,49,6,,2,12,9,2,1,,2,1,0,0,,,0,0,
78,2024,1223975,2024-08-23T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Mönchengladbach,168,Bayer Leverkusen,163,Borussia Mönchengladbach,168,Bayer Leverkusen,True,25646,Alassane Pléa,14,M,6.6,False,False,71,,,,,0,0,,22,,19,,,,5,3,1,1,,2,,0,0,,,0,0,
78,2024,1223975,2024-08-23T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Mönchengladbach,168,Bayer Leverkusen,163,Borussia Mönchengladbach,168,Bayer Leverkusen,True,26256,Tim Kleindienst,11,F,7.2,False,False,89,1,2,2,1,0,0,,15,,10,1,,,17,4,1,,,1,4,0,0,,,0,0,
78,2024,1223975,2024-08-23T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Mönchengladbach,168,Bayer Leverkusen,163,Borussia Mönchengladbach,168,Bayer Leverkusen,True,24969,Philipp Sander,16,M,6.3,False,True,19,,,,,0,0,,2,,1,1,,1,2,1,,,,,1,0,0,,,0,0,
78,2024,1223975,2024-08-23T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Mönchengladbach,168,Bayer Leverkusen,163,Borussia Mönchengladbach,168,Bayer Leverkusen,True,80434,Tomáš Čvančara,31,F,6.6,False,True,19,,,,,0,0,,3,1,2,,1,,,,,,,,,0,0,,,0,0,
78,2024,1223975,2024-08-23T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Mönchengladbach,168,Bayer Leverkusen,163,Borussia Mönchengladbach,168,Bayer Leverkusen,True,322627,Fabio Chiarodia,2,D,6.5,False,True,9,,,,,0,0,,,,,1,,,1,1,,,,,,0,0,,,0,0,
78,2024,1223975,2024-08-23T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Mönchengladbach,168,Bayer Leverkusen,163,Borussia Mönchengladbach,168,Bayer Leverkusen,True,1082,Stefan Lainer,22,D,6.2,False,True,9,,,,,0,0,,1,,,,,,1,,,,,,1,1,0,,,0,0,
78,2024,1223975,2024-08-23T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Mönchengladbach,168,Bayer Leverkusen,163,Borussia Mönchengladbach,168,Bayer Leverkusen,True,22148,Nathan N'Goumou,19,M,6.3,False,True,9,,1,1,,0,0,,1,,1,,,,1,,,,,,,0,0,,,0,0,
78,2024,1223975,2024-08-23T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Mönchengladbach,168,Bayer Leverkusen,163,Borussia Mönchengladbach,168,Bayer Leverkusen,True,25626,Moritz Nicolas,33,G,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
78,2024,1223975,2024-08-23T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Mönchengladbach,168,Bayer Leverkusen,163,Borussia Mönchengladbach,168,Bayer Leverkusen,True,24839,Marvin Friedrich,5,D,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
78,2024,1223975,2024-08-23T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Mönchengladbach,168,Bayer Leverkusen,163,Borussia Mönchengladbach,168,Bayer Leverkusen,True,25638,Florian Neuhaus,10,M,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
